"name","chrom","strand","txStart","txEnd","cdsStart","cdsEnd","exonCount","exonStarts","exonEnds","alias","tss","pas"
"YFL020C","chrVI","-",99230,99599,99230,99599,1,"99230,","99599,","PAU5",99599,99230
"YFL021C-A","chrVI","-",95760,96615,95760,96615,1,"95760,","96615,","YFL021C-A",96615,95760
"YFL031C-A","chrVI","-",76013,76115,76013,76115,1,"76013,","76115,","YFL031C-A",76115,76013
"YFL051C","chrVI","-",30057,30540,30057,30540,1,"30057,","30540,","YFL051C",30540,30057
"YFL057C","chrVI","-",14304,14763,14304,14763,1,"14304,","14763,","AAD16",14763,14192
"YFL064C","chrVI","-",3321,3846,3321,3846,1,"3321,","3846,","YFL064C",3846,3057
"YFL065C","chrVI","-",3029,3338,3029,3338,1,"3029,","3338,","YFL065C",3338,3029
"YFL066C","chrVI","-",1436,2615,1436,2615,1,"1436,","2615,","YFL066C",2615,1436
"YFR015C","chrVI","-",174264,176391,174264,176391,1,"174264,","176391,","GSY1",176391,174088
"YFR017C","chrVI","-",182273,182861,182273,182861,1,"182273,","182861,","YFR017C",182861,182273
"YFR032C","chrVI","-",222089,222959,222089,222959,1,"222089,","222959,","RRT5",222959,221995
"YFR032C-B","chrVI","-",223709,223973,223709,223973,1,"223709,","223973,","YFR032C-B",223973,223441
"YFR035C","chrVI","-",226120,226465,226120,226465,1,"226120,","226465,","YFR035C",226465,226120
"YFR046C","chrVI","-",243073,244159,243073,244159,1,"243073,","244159,","CNN1",244159,243001
"YFR052C-A","chrVI","-",253428,253734,253428,253734,1,"253428,","253734,","YFR052C-A",253734,253428
"YFR054C","chrVI","-",258854,259433,258854,259433,1,"258854,","259433,","YFR054C",259433,258854
"YFR056C","chrVI","-",263956,264325,263956,264325,1,"263956,","264325,","YFR056C",264325,263956
"YGL014C-A","chrVII","-",466236,466398,466236,466398,1,"466236,","466398,","YGL014C-A",466398,466236
"YGL015C","chrVII","-",465042,465435,465042,465435,1,"465042,","465435,","YGL015C",465435,465042
"YGL034C","chrVII","-",433213,433579,433213,433579,1,"433213,","433579,","YGL034C",433579,433213
"YGL041C","chrVII","-",419021,419225,419021,419225,1,"419021,","419225,","YGL041C",419225,419021
"YGL041C-B","chrVII","-",418703,418886,418703,418886,1,"418703,","418886,","YGL041C-B",418886,418703
"YGL042C","chrVII","-",418287,418593,418287,418593,1,"418287,","418593,","YGL042C",418593,418287
"YGL063C-A","chrVII","-",384501,384651,384501,384651,1,"384501,","384651,","YGL063C-A",384651,384501
"YGL069C","chrVII","-",375049,375514,375049,375514,1,"375049,","375514,","YGL069C",375514,375049
"YGL072C","chrVII","-",371002,371362,371002,371362,1,"371002,","371362,","YGL072C",371362,371002
"YGL074C","chrVII","-",368595,368922,368595,368922,1,"368595,","368922,","YGL074C",368922,368595
"YGL089C","chrVII","-",344790,345153,344790,345153,1,"344790,","345153,","MF(ALPHA)2",345153,344790
"YGL102C","chrVII","-",311504,311933,311504,311933,1,"311504,","311933,","YGL102C",311933,311504
"YGL118C","chrVII","-",288013,288451,288013,288451,1,"288013,","288451,","YGL118C",288451,288013
"YGL123C-A","chrVII","-",277633,277864,277633,277864,1,"277633,","277864,","YGL123C-A",277864,277633
"YGL138C","chrVII","-",248493,249531,248493,249531,1,"248493,","249531,","YGL138C",249531,248493
"YGL152C","chrVII","-",216691,217369,216691,217369,1,"216691,","217369,","YGL152C",217369,216691
"YGL163C","chrVII","-",193706,196403,193706,196403,1,"193706,","196403,","RAD54",196403,193575
"YGL165C","chrVII","-",191397,191976,191397,191976,1,"191397,","191976,","YGL165C",191976,191397
"YGL170C","chrVII","-",184152,185394,184152,185394,1,"184152,","185394,","SPO74",185394,184152
"YGL175C","chrVII","-",173284,174322,173284,174322,1,"173284,","174322,","SAE2",174322,173284
"YGL182C","chrVII","-",157272,157596,157272,157596,1,"157272,","157596,","YGL182C",157596,157272
"YGL183C","chrVII","-",156542,157285,156542,157285,2,"156542,157282,","157199,157285,","MND1",157285,156542
"YGL184C","chrVII","-",154614,156012,154614,156012,1,"154614,","156012,","STR3",156012,154504
"YGL188C","chrVII","-",149342,149516,149342,149516,1,"149342,","149516,","YGL188C",149516,149342
"YGL193C","chrVII","-",141915,142227,141915,142227,1,"141915,","142227,","YGL193C",142227,141863
"YGL199C","chrVII","-",123571,124042,123571,124042,1,"123571,","124042,","YGL199C",124042,123571
"YGL204C","chrVII","-",111699,112005,111699,112005,1,"111699,","112005,","YGL204C",112005,111699
"YGL217C","chrVII","-",84838,85180,84838,85180,1,"84838,","85180,","YGL217C",85180,84838
"YGL239C","chrVII","-",49430,49745,49430,49745,1,"49430,","49745,","YGL239C",49745,49430
"YGL261C","chrVII","-",6289,6652,6289,6652,1,"6289,","6652,","PAU11",6652,6289
"YGR018C","chrVII","-",524364,524694,524364,524694,1,"524364,","524694,","YGR018C",524694,524364
"YGR022C","chrVII","-",529256,529586,529256,529586,1,"529256,","529586,","YGR022C",529586,529256
"YGR031C-A","chrVII","-",546808,547300,546808,547300,1,"546808,","547300,","NAG1",547300,546808
"YGR038C-A","chrVII","-",566144,567467,566144,567467,1,"566144,","567467,","YGR038C-A",567467,566144
"YGR038C-B","chrVII","-",562198,567467,562198,567467,2,"562198,566162,","566161,567467,","YGR038C-B",567467,562198
"YGR045C","chrVII","-",583933,584296,583933,584296,1,"583933,","584296,","YGR045C",584296,583933
"YGR050C","chrVII","-",592085,592442,592085,592442,1,"592085,","592442,","YGR050C",592442,592085
"YGR051C","chrVII","-",592905,593229,592905,593229,1,"592905,","593229,","YGR051C",593229,592905
"YGR066C","chrVII","-",620920,621799,620920,621799,1,"620920,","621799,","YGR066C",621799,620920
"YGR067C","chrVII","-",622371,624786,622371,624786,1,"622371,","624786,","YGR067C",624786,622263
"YGR073C","chrVII","-",635614,635986,635614,635986,1,"635614,","635986,","YGR073C",635986,635614
"YGR114C","chrVII","-",720264,720654,720264,720654,1,"720264,","720654,","YGR114C",720654,720264
"YGR115C","chrVII","-",720371,721151,720371,721151,1,"720371,","721151,","YGR115C",721151,720371
"YGR122C-A","chrVII","-",735629,735758,735629,735758,1,"735629,","735758,","YGR122C-A",735758,735629
"YGR151C","chrVII","-",794654,794990,794654,794990,1,"794654,","794990,","YGR151C",794990,794654
"YGR161C-C","chrVII","-",821692,823015,821692,823015,1,"821692,","823015,","YGR161C-C",823015,821692
"YGR161C-D","chrVII","-",817746,823015,817746,823015,2,"817746,821710,","821709,823015,","YGR161C-D",823015,817746
"YGR182C","chrVII","-",858550,858904,858550,858904,1,"858550,","858904,","YGR182C",858904,858550
"YGR190C","chrVII","-",880295,880661,880295,880661,1,"880295,","880661,","YGR190C",880661,880295
"YGR202C","chrVII","-",903473,904748,903473,904748,1,"903473,","904748,","PCT1",904748,903346
"YGR204C-A","chrVII","-",909060,909174,909060,909174,1,"909060,","909174,","YGR204C-A",909174,908803
"YGR221C","chrVII","-",937123,938992,937123,938992,1,"937123,","938992,","TOS2",938992,937048
"YGR226C","chrVII","-",946791,947001,946791,947001,1,"946791,","947001,","YGR226C",947001,946791
"YGR236C","chrVII","-",962529,962817,962529,962817,1,"962529,","962817,","SPG1",962817,962529
"YGR240C-A","chrVII","-",974576,974777,974576,974777,1,"974576,","974777,","YGR240C-A",974777,974576
"YGR259C","chrVII","-",1012480,1012921,1012480,1012921,1,"1012480,","1012921,","YGR259C",1012921,1012480
"YGR270C-A","chrVII","-",1027381,1027600,1027381,1027600,1,"1027381,","1027600,","YGR270C-A",1027600,1027381
"YGR273C","chrVII","-",1038714,1039239,1038714,1039239,1,"1038714,","1039239,","YGR273C",1039239,1038421
"YGR289C","chrVII","-",1073962,1075813,1073962,1075813,1,"1073962,","1075813,","MAL11",1075813,1073806
"YGR291C","chrVII","-",1076282,1076504,1076282,1076504,1,"1076282,","1076504,","YGR291C",1076504,1076282
"YGR293C","chrVII","-",1079884,1080346,1079884,1080346,1,"1079884,","1080346,","YGR293C",1080346,1079884
"YGR296C-A","chrVII","-",1088869,1089445,1088869,1089445,1,"1088869,","1089445,","YGR296C-A",1089445,1088869
"YGR296C-B","chrVII","-",1089745,1090228,1089745,1090228,1,"1089745,","1090228,","YGR296C-B",1090228,1089745
"YHL002C-A","chrVIII","-",102586,103075,102586,103075,1,"102586,","103075,","YHL002C-A",103075,102586
"YHL005C","chrVIII","-",98827,99220,98827,99220,1,"98827,","99220,","YHL005C",99220,98827
"YHL016C","chrVIII","-",72036,74244,72036,74244,1,"72036,","74244,","DUR3",74244,71923
"YHL022C","chrVIII","-",62960,64157,62960,64157,1,"62960,","64157,","SPO11",64157,62867
"YHL037C","chrVIII","-",25777,26179,25777,26179,1,"25777,","26179,","YHL037C",26179,25777
"YHL046C","chrVIII","-",11922,12285,11922,12285,1,"11922,","12285,","PAU13",12285,11922
"YHL048C-A","chrVIII","-",5662,5797,5662,5797,1,"5662,","5797,","YHL048C-A",5797,5662
"YHR007C-A","chrVIII","-",122549,122765,122549,122765,1,"122549,","122765,","YHR007C-A",122765,122549
"YHR022C-A","chrVIII","-",151216,151306,151216,151306,1,"151216,","151306,","YHR022C-A",151306,151216
"YHR032C-A","chrVIII","-",175274,175394,175274,175394,1,"175274,","175394,","YHR032C-A",175394,175274
"YHR049C-A","chrVIII","-",207233,207530,207233,207530,1,"207233,","207530,","YHR049C-A",207530,207233
"YHR054C","chrVIII","-",213184,214249,213184,214249,1,"213184,","214249,","YHR054C",214249,213040
"YHR069C-A","chrVIII","-",234873,235236,234873,235236,1,"234873,","235236,","YHR069C-A",235236,234873
"YHR070C-A","chrVIII","-",236101,236512,236101,236512,1,"236101,","236512,","YHR070C-A",236512,236101
"YHR071C-A","chrVIII","-",238909,239230,238909,239230,1,"238909,","239230,","YHR071C-A",239230,238909
"YHR073C-B","chrVIII","-",245421,245502,245421,245502,1,"245421,","245502,","YHR073C-B",245502,245421
"YHR079C-A","chrVIII","-",262191,262553,262191,262553,2,"262191,262440,","262354,262553,","SAE3",262553,262191
"YHR096C","chrVIII","-",294668,296447,294668,296447,1,"294668,","296447,","HXT5",296447,294668
"YHR126C","chrVIII","-",359701,360181,359701,360181,1,"359701,","360181,","ANS1",360181,359701
"YHR130C","chrVIII","-",364964,365300,364964,365300,1,"364964,","365300,","YHR130C",365300,364964
"YHR137C-A","chrVIII","-",375737,376388,375737,376388,1,"375737,","376388,","YHR137C-A",376388,375737
"YHR139C","chrVIII","-",378218,379199,378218,379199,1,"378218,","379199,","SPS100",379199,378218
"YHR139C-A","chrVIII","-",380107,380419,380107,380419,1,"380107,","380419,","YHR139C-A",380419,380107
"YHR145C","chrVIII","-",388980,389337,388980,389337,1,"388980,","389337,","YHR145C",389337,388980
"YHR160C","chrVIII","-",419220,420072,419220,420072,1,"419220,","420072,","PEX18",420072,419220
"YHR164C","chrVIII","-",424609,429178,424609,429178,1,"424609,","429178,","DNA2",429178,424472
"YHR173C","chrVIII","-",450814,451153,450814,451153,1,"450814,","451153,","YHR173C",451153,450814
"YHR180C-B","chrVIII","-",466957,467062,466957,467062,1,"466957,","467062,","YHR180C-B",467062,466957
"YHR182C-A","chrVIII","-",470938,471412,470938,471412,1,"470938,","471412,","YHR182C-A",471412,470938
"YHR185C","chrVIII","-",474626,475340,474626,475340,1,"474626,","475340,","PFS1",475340,474498
"YHR193C-A","chrVIII","-",488652,489027,488652,489027,1,"488652,","489027,","YHR193C-A",489027,488652
"YHR212C","chrVIII","-",537758,538094,537758,538094,1,"537758,","538094,","YHR212C",538094,537758
"YHR214C-B","chrVIII","-",543963,549346,543963,549346,2,"543963,547930,","547929,549346,","YHR214C-B",549346,543963
"YHR214C-C","chrVIII","-",547909,549346,547909,549346,1,"547909,","549346,","YHR214C-C",549346,547909
"YHR217C","chrVIII","-",556580,557042,556580,557042,1,"556580,","557042,","YHR217C",557042,556580
"YHR219C-A","chrVIII","-",561198,561681,561198,561681,1,"561198,","561681,","YHR219C-A",561681,561198
"YIL020C-A","chrIX","-",313712,314051,313712,314051,1,"313712,","314051,","YIL020C-A",314051,313712
"YIL021C-A","chrIX","-",313198,313468,313198,313468,1,"313198,","313468,","YIL021C-A",313468,313198
"YIL024C","chrIX","-",308601,309171,308601,309171,1,"308601,","309171,","YIL024C",309171,308487
"YIL025C","chrIX","-",308200,308575,308200,308575,1,"308200,","308575,","YIL025C",308575,308200
"YIL032C","chrIX","-",291960,292317,291960,292317,1,"291960,","292317,","YIL032C",292317,291960
"YIL047C-A","chrIX","-",265098,265467,265098,265467,1,"265098,","265467,","YIL047C-A",265467,265098
"YIL059C","chrIX","-",246549,246915,246549,246915,1,"246549,","246915,","YIL059C",246915,246549
"YIL066C","chrIX","-",238098,240708,238098,240708,1,"238098,","240708,","RNR3",240708,237975
"YIL073C","chrIX","-",222936,225954,222936,225954,2,"222936,225899,","225809,225954,","SPO22",225954,222936
"YIL086C","chrIX","-",200152,200461,200152,200461,1,"200152,","200461,","YIL086C",200461,200152
"YIL100C-A","chrIX","-",177342,177681,177342,177681,1,"177342,","177681,","YIL100C-A",177681,177342
"YIL102C","chrIX","-",174581,174887,174581,174887,1,"174581,","174887,","YIL102C",174887,174581
"YIL134C-A","chrIX","-",96521,96725,96521,96725,1,"96521,","96725,","YIL134C-A",96725,96521
"YIL139C","chrIX","-",87978,88716,87978,88716,1,"87978,","88716,","REV7",88716,87857
"YIL142C-A","chrIX","-",83207,83540,83207,83540,1,"83207,","83540,","YIL142C-A",83540,83207
"YIL146C","chrIX","-",74183,75773,74183,75773,1,"74183,","75773,","ATG32",75773,73969
"YIL160C","chrIX","-",40190,41444,40190,41444,1,"40190,","41444,","POT1",41444,40190
"YIL163C","chrIX","-",36898,37252,36898,37252,1,"36898,","37252,","YIL163C",37252,36898
"YIL165C","chrIX","-",33717,34077,33717,34077,1,"33717,","34077,","YIL165C",34077,33577
"YIL166C","chrIX","-",30937,32566,30937,32566,1,"30937,","32566,","YIL166C",32566,30937
"YIL172C","chrIX","-",16783,18553,16783,18553,1,"16783,","18553,","IMA3",18553,16687
"YIL176C","chrIX","-",8792,9155,8792,9155,1,"8792,","9155,","PAU14",9155,8703
"YIL177C","chrIX","-",482,6147,482,6147,2,"482,4986,","4598,6147,","YIL177C",6147,466
"YIR013C","chrIX","-",380018,380384,380018,380384,1,"380018,","380384,","GAT4",380384,380018
"YIR018C-A","chrIX","-",385563,385701,385563,385701,1,"385563,","385701,","YIR018C-A",385701,385563
"YIR019C","chrIX","-",389571,393675,389571,393675,1,"389571,","393675,","MUC1",393675,389374
"YIR020C","chrIX","-",394254,394557,394254,394557,1,"394254,","394557,","YIR020C",394557,394254
"YIR020C-B","chrIX","-",397214,397949,397214,397949,1,"397214,","397949,","YIR020C-B",397949,397214
"YIR023C-A","chrIX","-",402382,402706,402382,402706,1,"402382,","402706,","YIR023C-A",402706,402382
"YIR039C","chrIX","-",430497,432111,430497,432111,1,"430497,","432111,","YPS6",432111,430399
"YIR040C","chrIX","-",433388,433721,433388,433721,1,"433388,","433721,","YIR040C",433721,433388
"YJL007C","chrX","-",422697,423012,422697,423012,1,"422697,","423012,","YJL007C",423012,422697
"YJL015C","chrX","-",407141,407426,407141,407426,1,"407141,","407426,","YJL015C",407426,407141
"YJL026C-A","chrX","-",393065,393287,393065,393287,1,"393065,","393287,","YJL026C-A",393287,393065
"YJL027C","chrX","-",391832,392249,391832,392249,1,"391832,","392249,","YJL027C",392249,391832
"YJL052C-A","chrX","-",337883,338003,337883,338003,1,"337883,","338003,","YJL052C-A",338003,337883
"YJL075C","chrX","-",298459,298876,298459,298876,1,"298459,","298876,","APQ13",298876,298459
"YJL077C","chrX","-",294665,295061,294665,295061,1,"294665,","295061,","ICS3",295061,294665
"YJL086C","chrX","-",272477,272846,272477,272846,1,"272477,","272846,","YJL086C",272846,272477
"YJL108C","chrX","-",217704,218856,217704,218856,1,"217704,","218856,","PRM10",218856,217537
"YJL119C","chrX","-",191571,191895,191571,191895,1,"191571,","191895,","YJL119C",191895,191571
"YJL142C","chrX","-",147818,148211,147818,148211,1,"147818,","148211,","IRC9",148211,147818
"YJL153C","chrX","-",134331,135933,134331,135933,1,"134331,","135933,","INO1",135933,134186
"YJL163C","chrX","-",111665,113333,111665,113333,1,"111665,","113333,","YJL163C",113333,111606
"YJL182C","chrX","-",85434,85752,85434,85752,1,"85434,","85752,","YJL182C",85752,85434
"YJL185C","chrX","-",82094,82976,82094,82976,1,"82094,","82976,","YJL185C",82976,81922
"YJL188C","chrX","-",76201,76510,76201,76510,1,"76201,","76510,","BUD19",76510,76201
"YJL195C","chrX","-",69240,69942,69240,69942,1,"69240,","69942,","YJL195C",69942,69240
"YJL197C-A","chrX","-",65804,66086,65804,66086,1,"65804,","66086,","YJL197C-A",66086,65804
"YJL199C","chrX","-",59855,60182,59855,60182,1,"59855,","60182,","MBB1",60182,59855
"YJL202C","chrX","-",53942,54290,53942,54290,1,"53942,","54290,","YJL202C",54290,53942
"YJL211C","chrX","-",36756,37200,36756,37200,1,"36756,","37200,","YJL211C",37200,36756
"YJL215C","chrX","-",26411,26771,26411,26771,1,"26411,","26771,","YJL215C",26771,26411
"YJL223C","chrX","-",8775,9138,8775,9138,1,"8775,","9138,","PAU1",9138,8686
"YJR019C","chrX","-",467231,468281,467231,468281,1,"467231,","468281,","TES1",468281,467165
"YJR023C","chrX","-",469803,470205,469803,470205,1,"469803,","470205,","YJR023C",470205,469803
"YJR038C","chrX","-",503709,504072,503709,504072,1,"503709,","504072,","YJR038C",504072,503709
"YJR150C","chrX","-",708810,709707,708810,709707,1,"708810,","709707,","DAN1",709707,708704
"YJR151C","chrX","-",712254,715740,712254,715740,1,"712254,","715740,","DAN4",715740,712185
"YJR156C","chrX","-",728573,729596,728573,729596,1,"728573,","729596,","THI11",729596,728428
"YJR160C","chrX","-",738007,739816,738007,739816,1,"738007,","739816,","MPH3",739816,738007
"YJR162C","chrX","-",744910,745261,744910,745261,1,"744910,","745261,","YJR162C",745261,744910
"YKL036C","chrXI","-",369527,369920,369527,369920,1,"369527,","369920,","YKL036C",369920,369527
"YKL050C","chrXI","-",342851,345620,342851,345620,1,"342851,","345620,","YKL050C",345620,342668
"YKL076C","chrXI","-",292837,293221,292837,293221,1,"292837,","293221,","PSY1",293221,292837
"YKL096C-B","chrXI","-",259072,259222,259072,259222,1,"259072,","259222,","YKL096C-B",259222,259072
"YKL097C","chrXI","-",258502,258913,258502,258913,1,"258502,","258913,","YKL097C",258913,258502
"YKL102C","chrXI","-",248061,248367,248061,248367,1,"248061,","248367,","YKL102C",248367,248061
"YKL111C","chrXI","-",228463,228799,228463,228799,1,"228463,","228799,","YKL111C",228799,228463
"YKL115C","chrXI","-",222892,223285,222892,223285,1,"222892,","223285,","YKL115C",223285,222892
"YKL147C","chrXI","-",171550,172168,171550,172168,1,"171550,","172168,","YKL147C",172168,171550
"YKL156C-A","chrXI","-",158974,159091,158974,159091,1,"158974,","159091,","YKL156C-A",159091,158974
"YKL162C-A","chrXI","-",145921,146074,145921,146074,1,"145921,","146074,","YKL162C-A",146074,145921
"YKL165C-A","chrXI","-",135789,136023,135789,136023,1,"135789,","136023,","YKL165C-A",136023,135789
"YKL169C","chrXI","-",130684,131068,130684,131068,1,"130684,","131068,","YKL169C",131068,130684
"YKL183C-A","chrXI","-",98394,98607,98394,98607,1,"98394,","98607,","YKL183C-A",98607,98394
"YKL198C","chrXI","-",68231,70220,68231,70220,1,"68231,","70220,","PTK1",70220,68116
"YKL220C","chrXI","-",9090,11226,9090,11226,1,"9090,","11226,","FRE2",11226,9090
"YKL224C","chrXI","-",1809,2181,1809,2181,1,"1809,","2181,","PAU16",2181,1809
